BookID,Location,Authors,OriginalTitle,title,language_code,AverageRating,image_url,small_image_url
705,QA76.9 .G878 2005,"Gupta, Vikas",Secret Guide To Computers,Secret Guide To Computers,en-GB,3.66,https://images.gr-assets.com/books/1344444243m/5425.jpg,https://images.gr-assets.com/books/1344444243s/5425.jpg
706,QA76.9 .H64 2005,"Hoffer, Jeffrey A.",Modern System Analysis and Design,Modern System Analysis and Design,eng,3.9,https://images.gr-assets.com/books/1325515551m/54444.jpg,https://images.gr-assets.com/books/1325515551s/54444.jpg
707,QA76.9 .H64 2005,"Hoffer, Jeffry A.",Mordern System Analysis and Design,Mordern System Analysis and Design,eng,3.95,https://images.gr-assets.com/books/1354235542m/53444.jpg,https://images.gr-assets.com/books/1354235542s/53444.jpg
708,QA76.9 .H83 2007,"Hubbard, John H.",,,eng,3.69,https://images.gr-assets.com/books/1355244454m/1432.jpg,https://images.gr-assets.com/books/1355244454s/1432.jpg
709,QA76.9 .K48 .J23 2003,"Johnson, Jack E. Scot Ober",Microsoft word manual for college keyboard & document processing ,Microsoft word manual for college keyboard & document processing ,eng,4.19,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
710,QA76.9 .K48 V35  2005,"VanHuss, Susie H.",Keyboarding & formatting essentials ,Keyboarding & formatting essentials ,eng,3.67,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
711,QA76.9 .K48.3 .O24 2006,"Ober, Scot,",Gregg college keyboarding & document processing.,Gregg college keyboarding & document processing.,eng,4.18,https://images.gr-assets.com/books/1244444424m/444344.jpg,https://images.gr-assets.com/books/1244444424s/444344.jpg
712,QA76.9 .K48.O24 2002,"Scot Obex, Jack E. Johnson, Arlene Rice and Robot M. Hanson",College Keyboarding,College Keyboarding,eng,4.34,https://images.gr-assets.com/books/1522455441m/5455.jpg,https://images.gr-assets.com/books/1522455441s/5455.jpg
713,QA76.9 .K48E33 2003,"Eide, Carole Hoffman.",Skillbuilding ,Skillbuilding ,eng,4.29,https://images.gr-assets.com/books/1334254414m/13414444.jpg,https://images.gr-assets.com/books/1334254414s/13414444.jpg
714,QA76.9 .K48G75 1999,"Ober, Scot",Microsoft Office Word 2007 Update,Microsoft Office Word 2007 Update,eng,3.89,https://images.gr-assets.com/books/1331543431m/12435.jpg,https://images.gr-assets.com/books/1331543431s/12435.jpg
715,QA76.9 .K48O24 2006,Scot Ober ,Microsoft Word 2003 Manual for Gregg College Keyboarding & Document Processing ,Microsoft Word 2003 Manual for Gregg College Keyboarding & Document Processing ,eng,3.49,https://images.gr-assets.com/books/1444224142m/12545.jpg,https://images.gr-assets.com/books/1444224142s/12545.jpg
716,QA76.9 .L63E784 2017,"Ertel, Wolfgang",Introduction to artificial intelligence,Introduction to artificial intelligence,en-US,3.99,https://images.gr-assets.com/books/1355434133m/531352.jpg,https://images.gr-assets.com/books/1355434133s/531352.jpg
717,QA76.9 .M537 2006,"Shelly, Gary B.; Cashman, Thomas J. ; Pratt, Philip J. and Last Mary Z",Microsoft Office Access 2003  comprehensive concepts and techniques,Microsoft Office Access 2003  comprehensive concepts and techniques,en-US,4.51,https://images.gr-assets.com/books/1343445524m/11442441.jpg,https://images.gr-assets.com/books/1343445524s/11442441.jpg
718,QA76.9 .O35 2002,"Cagle, Kurt; Fussell, Mark; Lopez, Nalleli; Maharry, Dan and Saran Rogerio",Early Adopter Xquery,Early Adopter Xquery,eng,3.86,https://images.gr-assets.com/books/1433254445m/5445.jpg,https://images.gr-assets.com/books/1433254445s/5445.jpg
719,QA76.9 .P37 2005,"Patterson, David A.",Computer organization and design ,Computer organization and design ,eng,4.02,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
720,QA76.9 .P378 2012,parthasarathy k. a,ADVANCED COMPUTER ARCHITECTURE,ADVANCED COMPUTER ARCHITECTURE,eng,4.21,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
721,QA76.9 .P43 2003,"Pfaffenberger, Bryan,",Computers in your future 2003 ,Computers in your future 2003 ,eng,4.17,https://images.gr-assets.com/books/1424522442m/14541544.jpg,https://images.gr-assets.com/books/1424522442s/14541544.jpg
722,QA76.9 .P67 2002,"Porter, Shawn",Microsoft exchange 2000 server administration lab manual,Microsoft exchange 2000 server administration lab manual,en-US,4.21,https://images.gr-assets.com/books/1442541542m/4534.jpg,https://images.gr-assets.com/books/1442541542s/4534.jpg
723,QA76.9 .R64 2004,"Rosenberg, Richards",The social impact of computers ,The social impact of computers ,eng,4.26,https://images.gr-assets.com/books/1333452252m/33422.jpg,https://images.gr-assets.com/books/1333452252s/33422.jpg
724,QA76.9 .R8 2008,"Rutkosky, Nita; Deguin Denise and Roggenkamp R. Audrey",Levels 1 & 2 Microsoft Excel 2007,Levels 1 & 2 Microsoft Excel 2007,eng,4.01,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
725,QA76.9 .S52 2005,Sharma J. K.,Discrete mathematics,Discrete mathematics,eng,4.24,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
726,QA76.9 .S88P68 1990,"Powers, Michael J.",Structural systems development,Structural systems development,en-US,4.18,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
727,QA76.9 .W43 .S66 2003,Sokolik M.E,Navigating Web CT ,Navigating Web CT ,eng,3.73,https://images.gr-assets.com/books/1324434334m/51244.jpg,https://images.gr-assets.com/books/1324434334s/51244.jpg
728,QA76.9 .W43 1998,"Rasmussen, Dave",Create frontpage 98 webpages in a weekend,Create frontpage 98 webpages in a weekend,eng,4.19,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
729,QA76.9 A33 1998,"Adamski, Joseph J.,",New Perspective Series Microsoft Access 97,New Perspective Series Microsoft Access 97,eng,4.21,https://images.gr-assets.com/books/1425544535m/44544.jpg,https://images.gr-assets.com/books/1425544535s/44544.jpg
730,QA76.9 A336 2004,"Adamski, J. Joseph and Finnegan T. Kathleen",New Perspectives Microsoft Office Access 2003,New Perspectives Microsoft Office Access 2003,eng,3.41,https://images.gr-assets.com/books/1434234434m/5325.jpg,https://images.gr-assets.com/books/1434234434s/5325.jpg
731,QA76.9 A336 2006,"Adamski, Joseph J.,",New Perspectives Microsoft Office Access 2006 ,New Perspectives Microsoft Office Access 2006 ,en-US,4.14,https://images.gr-assets.com/books/1345145444m/144452.jpg,https://images.gr-assets.com/books/1345145444s/144452.jpg
732,QA76.9 A3R43  2008,"Hanck, Scott, Detton, Andrei",Reconfigurable computer the theory and practice of FPGA- BASED computation,Reconfigurable computer the theory and practice of FPGA- BASED computation,eng,3.51,https://images.gr-assets.com/books/1244335452m/4434442.jpg,https://images.gr-assets.com/books/1244335452s/4434442.jpg
733,QA76.9 A66 1999,"Rutledge, Patrice-Anne.",SAMS teach yourself Quicken Deluxe 99 in 24 hours ,SAMS teach yourself Quicken Deluxe 99 in 24 hours ,eng,3.8,https://images.gr-assets.com/books/1444543525m/44142.jpg,https://images.gr-assets.com/books/1444543525s/44142.jpg
734,QA76.9 A84 2002,"Ashenfelter, John Paul,",ColdFusion MX for dummies ,ColdFusion MX for dummies ,en-US,4.42,https://images.gr-assets.com/books/1324345434m/544215.jpg,https://images.gr-assets.com/books/1324345434s/544215.jpg
735,QA76.9 D3.P729 1994,"Pratt, Philip J",database systems management and design,database systems management and design,eng,4.36,https://images.gr-assets.com/books/1344331535m/44355.jpg,https://images.gr-assets.com/books/1344331535s/44355.jpg
736,QA76.9 E53V5 1996,"Viljoen, E and Alexander P. M",Information Systems ,Information Systems ,eng,3.84,https://images.gr-assets.com/books/1352554244m/14451.jpg,https://images.gr-assets.com/books/1352554244s/14451.jpg
737,QA76.9 G63 2008,Godse A.P,Digital Computer Fundamentals,Digital Computer Fundamentals,en-US,4.14,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
738,QA76.9 G73B37 1999,"Grauer, Robert T.,",Exploring Microsoft Office 2000 professional ,Exploring Microsoft Office 2000 professional ,,4.13,https://images.gr-assets.com/books/135114544m/4522.jpg,https://images.gr-assets.com/books/135114544s/4522.jpg
739,QA76.9 M24 2001,"Maciaszek, Leszek.",Requirements analysis and system design ,Requirements analysis and system design ,eng,4.34,https://images.gr-assets.com/books/1324442411m/34442.jpg,https://images.gr-assets.com/books/1324442411s/34442.jpg
740,QA76.9 S745 2003,"Steinbacher, Raymond.",Computer friendly ,Computer friendly ,,4.33,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
741,QA76.9 W43M84 1996,"Muelver, Jerry.",Creating cool Web pages with Perl ,Creating cool Web pages with Perl ,,3.29,https://images.gr-assets.com/books/132425444m/33424.jpg,https://images.gr-assets.com/books/132425444s/33424.jpg
742,QA76.9. A336 2004,,New perspectives on Microsoft Office  ,New perspectives on Microsoft Office  ,eng,4.24,https://images.gr-assets.com/books/1344414222m/13453224.jpg,https://images.gr-assets.com/books/1344414222s/13453224.jpg
743,QA76.9. O247 2018,"Oberguggenberger, Michael",Analysis for computer scientists ,Analysis for computer scientists ,en-US,4.26,https://images.gr-assets.com/books/1331414224m/25551.jpg,https://images.gr-assets.com/books/1331414224s/25551.jpg
744,QA76.9. S733 2007,"Stackowiak, Robert",Oracle data warehousing and business intelligence solutions,Oracle data warehousing and business intelligence solutions,eng,4.1,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
745,QA76.9. W43 1998,,Learning guide front page 98 module 1,Learning guide front page 98 module 1,eng,3.9,https://images.gr-assets.com/books/1454415414m/12545441.jpg,https://images.gr-assets.com/books/1454415414s/12545441.jpg
746,QA76.9.1.48 .M57 2004,"William M.  Mitchell, Ronald G. kaper",Paradigm Keyboarding,Paradigm Keyboarding,eng,4.3,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
747,QA76.9.A25,"Helfrich, James N.,",Security for software engineers ,Security for software engineers ,en-US,4.17,https://images.gr-assets.com/books/1243455344m/515545.jpg,https://images.gr-assets.com/books/1243455344s/515545.jpg
748,QA76.9.A25,"Fox, Richard","Internet infrastructure  networking, web services, and cloud  computing ","Internet infrastructure  networking, web services, and cloud  computing ",eng,4.01,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
749,QA76.9.A25 2021,,Artificial Intelligence and Blockchain for Future Cybersecurity Applications,Artificial Intelligence and Blockchain for Future Cybersecurity Applications,eng,4.26,https://images.gr-assets.com/books/1354325434m/15453442.jpg,https://images.gr-assets.com/books/1354325434s/15453442.jpg
750,QA76.9.A25 G37 1995,"Garfinkel, Simson.",PGP,PGP,eng,4.23,https://images.gr-assets.com/books/1325245241m/12545244.jpg,https://images.gr-assets.com/books/1325245241s/12545244.jpg
751,QA76.9.A25 M4365 2017,"Mead, Nancy R.,",Cyber security engineering ,Cyber security engineering ,eng,4.19,https://images.gr-assets.com/books/1333544554m/5444.jpg,https://images.gr-assets.com/books/1333544554s/5444.jpg
752,QA76.9.A25 R45 2004,"George, Reynolds",Ethnics & Security in Information Technology,Ethnics & Security in Information Technology,en-CA,4.49,https://images.gr-assets.com/books/1341552451m/14144144.jpg,https://images.gr-assets.com/books/1341552451s/14144144.jpg
753,QA76.9.A25 R635 2003,"Robinson, Ed,",Security for Microsoft Visual Basic.NET ,Security for Microsoft Visual Basic.NET ,eng,4.18,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
754,QA76.9.A25M428 S29 2003,"Scambray, Joel.",Hacking exposed ,Hacking exposed ,eng,4.05,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
755,QA76.9.A3 R43 2008,,Reconfigurable computing ,Reconfigurable computing ,eng,4.22,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
756,QA76.9.A33 2002,Joseph J Adamski ,New Perspectives on Microsoft Acess,New Perspectives on Microsoft Acess,eng,3.92,https://images.gr-assets.com/books/1324544442m/4444114.jpg,https://images.gr-assets.com/books/1324544442s/4444114.jpg
757,QA76.9.A43 .A4 1974,"Aho, Alfred V. ",The design & analysis of Computer algorithims,The design & analysis of Computer algorithims,en-US,4.47,https://images.gr-assets.com/books/1345543243m/254225.jpg,https://images.gr-assets.com/books/1345543243s/254225.jpg
758,QA76.9.A43 B34 2011,"Backhouse, Roland C.,",Algorithmic problem solving,Algorithmic problem solving,eng,4.05,https://images.gr-assets.com/books/1344454454m/32145.jpg,https://images.gr-assets.com/books/1344454454s/32145.jpg
759,QA76.9.A43 B34 2011,"Backhouse, Roland C.,",Algorithmic problem solving,Algorithmic problem solving,en-US,4.22,https://images.gr-assets.com/books/1244144431m/5424524.jpg,https://images.gr-assets.com/books/1244144431s/5424524.jpg
760,QA76.9.A43 I59 2001,,Algorithm engineering ,Algorithm engineering ,eng,4.3,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
761,QA76.9.A43 L96 1996,"Lynch, Nancy A.",Distributed algorithms ,Distributed algorithms ,eng,3.82,https://images.gr-assets.com/books/1322544454m/4243154.jpg,https://images.gr-assets.com/books/1322544454s/4243154.jpg
762,QA76.9.A73 A736 2002,,Trends in network and pervasive computing-ARCS 2002 ,Trends in network and pervasive computing-ARCS 2002 ,eng,4.34,https://images.gr-assets.com/books/1345143454m/345213.jpg,https://images.gr-assets.com/books/1345143454s/345213.jpg
763,QA76.9.A73 G63 1993,"Goodman, James",A programmer's view of computer architecture ,A programmer's view of computer architecture ,eng,3.99,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
764,QA76.9.A73 H35 1984,"Hamacher, V. Carl.",Computer organization ,Computer organization ,eng,3.9,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
765,QA76.9.A73 H87 1993,"Hwang, Kai.",Advanced computer architecture ,Advanced computer architecture ,eng,4.29,https://images.gr-assets.com/books/1434452544m/42254.jpg,https://images.gr-assets.com/books/1434452544s/42254.jpg
766,QA76.9.A73 M36 1993,"Mano, M. Morris,",Computer system architecture ,Computer system architecture ,eng,4.3,https://images.gr-assets.com/books/1411424434m/23454.jpg,https://images.gr-assets.com/books/1411424434s/23454.jpg
767,QA76.9.A73 M36 2007,,,,en-US,4.2,https://images.gr-assets.com/books/1141444213m/15434.jpg,https://images.gr-assets.com/books/1141444213s/15434.jpg
768,QA76.9.B3 2009,Bagad V.S ,Information Security ,Information Security ,eng,4.07,https://images.gr-assets.com/books/1324244251m/21454.jpg,https://images.gr-assets.com/books/1324244251s/21454.jpg
769,QA76.9.B3 2009,Bagad V.S ,Information Security ,Information Security ,eng,4.5,https://images.gr-assets.com/books/1445534134m/155542.jpg,https://images.gr-assets.com/books/1445534134s/155542.jpg
770,QA76.9.C55 G6 2000,"Glenn, Walter J.",Microsoft Exchange 2000 Server administrator's companion ,Microsoft Exchange 2000 Server administrator's companion ,eng,3.65,https://images.gr-assets.com/books/1354544424m/13224.jpg,https://images.gr-assets.com/books/1354544424s/13224.jpg
771,QA76.9.C55 G654 1999,"Goldman, James E.",Clientserver information systems ,Clientserver information systems ,eng,3.81,https://images.gr-assets.com/books/1324544323m/4435445.jpg,https://images.gr-assets.com/books/1324544323s/4435445.jpg
772,QA76.9.C55 J64 1999,"Jones, Allen.",Windows client administration ,Windows client administration ,eng,3.9,https://s.gr-assets.com/assets/nophoto/book/111x145-bcc242a4c41a24c1d452544eff422a23.png,https://s.gr-assets.com/assets/nophoto/book/52x45-a41bf244245a51aabab421ef452c4a44.png
773,QA76.9.C55 O73 1997,"Orfali, Robert",Clientserver programming with Java and CORBA ,Clientserver programming with Java and CORBA ,en-US,3.81,https://images.gr-assets.com/books/1324435253m/44221.jpg,https://images.gr-assets.com/books/1324435253s/44221.jpg
774,QA76.9.C643 .P3 2005,"Patterson, David A.",Computer Organisation & Design the hardware software interface,Computer Organisation & Design the hardware software interface,eng,4.46,https://images.gr-assets.com/books/1442254225m/13224525.jpg,https://images.gr-assets.com/books/1442254225s/13224525.jpg
775,QA76.9.C643 C37 2001,"Carpinelli, John D.",Computer systems organization & architecture ,Computer systems organization & architecture ,en-US,4.14,https://images.gr-assets.com/books/1254442424m/341544.jpg,https://images.gr-assets.com/books/1254442424s/341544.jpg
